Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2001,36466.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2002,35792.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2003,40014.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2004,39018.02,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2005,40827.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2006,38104.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2007,40263.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2008,41760.59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2009,42492.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2010,44364.77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2011,46230.48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2012,45175.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2013,8032.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2030,50192.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,215,United Republic of Tanzania,7231,Emissions (CO2eq),1711,Agriculture total,2050,61265.05,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1961,37173.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1962,39063.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1963,39146.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1964,38823.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1965,39076.86,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1966,43524.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1967,40611.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1968,42966.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1969,44625.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1970,43762.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1971,43896.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1972,42346.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1973,45772.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1974,44485.07,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1975,48067.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1976,48471.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1977,50483.71,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1978,52168.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1979,50513.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1980,51208.02,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1981,52838.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1982,53131.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1983,56500.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1984,56509.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1985,57400.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1986,55654.47,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1987,55267.66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1988,58385.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1989,58576.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1990,55551.27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1991,57558.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1992,59019.83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1993,60049.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1994,60055.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1995,58210.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1996,57627.59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1997,58163.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1998,55726.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,1999,57157.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2000,55508.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2001,56623.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2002,55689.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2003,59721.74,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2004,58965.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2005,59559.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2006,59916.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2007,63737.39,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2008,63698.77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2009,67185.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2010,70718.31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2011,68188.36,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2012,70272.16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2013,46357.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2030,58860.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,216,Thailand,7231,Emissions (CO2eq),1711,Agriculture total,2050,50896.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1961,424.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1962,445.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1963,483.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1964,523.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1965,556.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1966,568.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1967,568.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1968,585.31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1969,554.8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1970,583.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1971,545.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1972,620.97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1973,627.48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1974,654.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1975,700.98,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1976,705.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1977,693.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1978,721.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1979,693.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1980,603.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1981,620.57,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1982,707.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1983,652.66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1984,736.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1985,780.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1986,871.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1987,924.85,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1988,1131.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1989,1122.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1990,1877.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1991,1755.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1992,1616.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1993,1590.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1994,1562.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1995,1441.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1996,1522.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1997,1772.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1998,2114.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,1999,1836.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2000,1975.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2001,1966.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2002,1975.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2003,2075.88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2004,1792.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2005,2631.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2006,2060.61,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2007,1977.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2008,2250.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2009,2208.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2010,2216.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2011,2413.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2012,2464.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2013,974.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2030,3066.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,217,Togo,7231,Emissions (CO2eq),1711,Agriculture total,2050,3957.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1961,0.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1962,0.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1963,0.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1964,0.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1965,0.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1966,0.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1967,0.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1968,0.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1969,0.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1970,0.36,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1971,0.36,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1972,0.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1973,0.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1974,0.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1975,0.39,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1976,0.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1977,0.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1978,0.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1979,0.41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1980,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1981,0.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1982,0.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1983,0.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1984,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1985,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1986,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1987,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1988,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1989,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1990,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1991,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1992,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1993,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1994,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1995,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1996,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1997,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1998,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,1999,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2000,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2001,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2002,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2003,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2004,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2005,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2006,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2007,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2008,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2009,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2010,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2011,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2012,0.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,218,Tokelau,7231,Emissions (CO2eq),1711,Agriculture total,2013,0.39,A,"Aggregate, may include official, semi-official, estimated or calculated data"
